Machine,Job,Type,Makespan,Processing Time,Setup,Time,Priority
2,job2410,1,3801.5,6.75,0.0,3794.75,3
4,job2365,3,3800.9000000000233,5.0,0.0,3795.9000000000233,3
0,job2458,2,3805.5,7.5,0.0,3798.0,1
3,job2465,2,3807.5250000000005,7.5,0.0,3800.0250000000005,1
4,job2428,3,3805.9000000000233,5.0,0.0,3800.9000000000233,1
2,job2439,1,3808.25,6.75,0.0,3801.5,3
1,job2413,3,3807.5,5.0,0.0,3802.5,10
0,job2433,2,3813.0,7.5,0.0,3805.5,1
4,job2370,3,3810.9000000000233,5.0,0.0,3805.9000000000233,3
3,job2467,2,3815.0250000000005,7.5,0.0,3807.5250000000005,1
2,job2476,1,3815.0,6.75,0.0,3808.25,1
4,job2450,2,3819.2000000000235,8.3,0.8,3810.9000000000233,3
2,job2446,1,3821.75,6.75,0.0,3815.0,3
3,job2429,2,3822.5250000000005,7.5,0.0,3815.0250000000005,3
1,job2435,2,3826.0,7.5,0.0,3818.5,10
4,job2383,3,3825.0000000000236,5.8,0.8,3819.2000000000235,1
0,job2436,2,3827.5,7.5,0.0,3820.0,1
2,job2448,1,3828.5,6.75,0.0,3821.75,3
3,job2459,1,3829.9000000000005,7.375,0.625,3822.5250000000005,1
4,job2455,2,3833.300000000024,8.3,0.8,3825.0000000000236,3
1,job2382,3,3831.8,5.8,0.8,3826.0,3
0,job2477,2,3835.0,7.5,0.0,3827.5,1
2,job2456,1,3835.25,6.75,0.0,3828.5,3
3,job2461,1,3836.6500000000005,6.75,0.0,3829.9000000000005,1
1,job2447,2,3839.3,7.5,0.0,3831.8,10
4,job2375,3,3839.100000000024,5.8,0.8,3833.300000000024,3
0,job2483,2,3842.5,7.5,0.0,3835.0,1
2,job2499,1,3842.0,6.75,0.0,3835.25,1
3,job2481,2,3844.7750000000005,8.125,0.625,3836.6500000000005,1
4,job2488,2,3847.400000000024,8.3,0.8,3839.100000000024,3
1,job2451,2,3846.8,7.5,0.0,3839.3,10
2,job2500,1,3848.75,6.75,0.0,3842.0,1
0,job2442,2,3850.0,7.5,0.0,3842.5,1
3,job2493,2,3852.2750000000005,7.5,0.0,3844.7750000000005,1
1,job2387,2,3854.3,7.5,0.0,3846.8,3
4,job2400,3,3853.2000000000244,5.8,0.8,3847.400000000024,1
2,job2470,1,3855.5,6.75,0.0,3848.75,3
0,job2462,2,3858.5,7.5,0.0,3851.0,1
3,job2464,2,3859.7750000000005,7.5,0.0,3852.2750000000005,3
4,job2415,2,3861.5000000000246,8.3,0.8,3853.2000000000244,3
1,job2460,2,3861.8,7.5,0.0,3854.3,10
2,job2509,1,3862.25,6.75,0.0,3855.5,1
0,job2502,2,3866.0,7.5,0.0,3858.5,1
3,job2506,2,3867.2750000000005,7.5,0.0,3859.7750000000005,1
4,job2431,3,3867.3000000000247,5.8,0.8,3861.5000000000246,1
1,job2452,2,3869.3,7.5,0.0,3861.8,3
2,job2512,1,3869.0,6.75,0.0,3862.25,1
0,job2507,2,3873.5,7.5,0.0,3866.0,1
3,job2508,2,3874.7750000000005,7.5,0.0,3867.2750000000005,1
4,job2457,2,3875.600000000025,8.3,0.8,3867.3000000000247,3
2,job2516,1,3875.75,6.75,0.0,3869.0,1
1,job2478,2,3876.8,7.5,0.0,3869.3,10
0,job2471,2,3881.0,7.5,0.0,3873.5,1
3,job2468,2,3882.2750000000005,7.5,0.0,3874.7750000000005,3
4,job2453,3,3881.400000000025,5.8,0.8,3875.600000000025,1
2,job2519,1,3882.5,6.75,0.0,3875.75,1
1,job2486,2,3884.3,7.5,0.0,3876.8,10
0,job2511,2,3888.5,7.5,0.0,3881.0,1
4,job2485,2,3889.7000000000253,8.3,0.8,3881.400000000025,3
3,job2510,2,3889.7750000000005,7.5,0.0,3882.2750000000005,1
2,job2520,1,3889.25,6.75,0.0,3882.5,1
1,job2494,2,3891.8,7.5,0.0,3884.3,10
0,job2475,2,3896.0,7.5,0.0,3888.5,1
2,job2482,1,3896.0,6.75,0.0,3889.25,3
4,job2463,3,3895.5000000000255,5.8,0.8,3889.7000000000253,1
3,job2503,1,3897.1500000000005,7.375,0.625,3889.7750000000005,1
1,job2497,2,3901.5,7.5,0.0,3894.0,10
4,job2487,2,3903.8000000000256,8.3,0.8,3895.5000000000255,3
2,job2530,1,3902.75,6.75,0.0,3896.0,1
0,job2484,2,3904.5,7.5,0.0,3897.0,1
3,job2514,1,3903.9000000000005,6.75,0.0,3897.1500000000005,1
1,job2522,2,3909.0,7.5,0.0,3901.5,10
2,job2534,1,3909.5,6.75,0.0,3902.75,1
4,job2466,3,3909.600000000026,5.8,0.8,3903.8000000000256,1
3,job2521,2,3912.0250000000005,8.125,0.625,3903.9000000000005,1
1,job2526,2,3916.5,7.5,0.0,3909.0,10
2,job2492,1,3916.25,6.75,0.0,3909.5,3
4,job2529,2,3917.900000000026,8.3,0.8,3909.600000000026,3
0,job2495,2,3919.5,7.5,0.0,3912.0,1
3,job2491,2,3919.5250000000005,7.5,0.0,3912.0250000000005,3
2,job2504,1,3923.0,6.75,0.0,3916.25,3
1,job2535,2,3924.0,7.5,0.0,3916.5,10
4,job2472,3,3923.700000000026,5.8,0.8,3917.900000000026,1
3,job2513,2,3927.0250000000005,7.5,0.0,3919.5250000000005,3
2,job2531,1,3929.75,6.75,0.0,3923.0,3
4,job2474,3,3928.700000000026,5.0,0.0,3923.700000000026,1
1,job2536,2,3931.5,7.5,0.0,3924.0,10
3,job2523,2,3934.5250000000005,7.5,0.0,3927.0250000000005,3
4,job2414,3,3933.700000000026,5.0,0.0,3928.700000000026,3
2,job2533,1,3936.5,6.75,0.0,3929.75,3
1,job2538,2,3939.0,7.5,0.0,3931.5,10
4,job2441,3,3938.700000000026,5.0,0.0,3933.700000000026,3
3,job2498,2,3942.0250000000005,7.5,0.0,3934.5250000000005,3
2,job2554,1,3943.25,6.75,0.0,3936.5,3
4,job2548,2,3947.0000000000264,8.3,0.8,3938.700000000026,3
0,job2480,3,3947.0,5.0,0.0,3942.0,1
3,job2550,2,3949.5250000000005,7.5,0.0,3942.0250000000005,1
2,job2556,1,3950.0,6.75,0.0,3943.25,3
0,job2515,2,3954.5,7.5,0.0,3947.0,1
4,job2445,3,3952.8000000000266,5.8,0.8,3947.0000000000264,3
3,job2545,1,3956.9000000000005,7.375,0.625,3949.5250000000005,1
2,job2558,1,3956.75,6.75,0.0,3950.0,1
4,job2430,3,3957.8000000000266,5.0,0.0,3952.8000000000266,10
2,job2557,1,3963.5,6.75,0.0,3956.75,3
3,job2551,1,3963.6500000000005,6.75,0.0,3956.9000000000005,1
4,job2555,2,3966.1000000000267,8.3,0.8,3957.8000000000266,3
2,job2563,1,3970.25,6.75,0.0,3963.5,3
3,job2562,2,3971.7750000000005,8.125,0.625,3963.6500000000005,1
4,job2469,3,3971.900000000027,5.8,0.8,3966.1000000000267,3
2,job2030,1,3977.0,6.75,0.0,3970.25,10
0,job2565,2,3979.0,7.5,0.0,3971.5,1
3,job2543,2,3979.2750000000005,7.5,0.0,3971.7750000000005,3
4,job2540,2,3980.200000000027,8.3,0.8,3971.900000000027,1
1,job2572,2,3983.5,7.5,0.0,3976.0,10
2,job2577,1,3983.75,6.75,0.0,3977.0,3
0,job2542,2,3986.5,7.5,0.0,3979.0,1
3,job2564,1,3986.6500000000005,7.375,0.625,3979.2750000000005,1
4,job2490,3,3986.0000000000273,5.8,0.8,3980.200000000027,1
2,job2053,1,3990.5,6.75,0.0,3983.75,10
4,job2473,3,3991.0000000000273,5.0,0.0,3986.0000000000273,3
3,job2571,2,3994.7750000000005,8.125,0.625,3986.6500000000005,1
0,job2547,2,3996.5,7.5,0.0,3989.0,1
2,job2064,1,3997.25,6.75,0.0,3990.5,10
4,job2501,3,3996.0000000000273,5.0,0.0,3991.0000000000273,1
3,job2553,2,4002.2750000000005,7.5,0.0,3994.7750000000005,3
1,job2546,3,4000.0,5.0,0.0,3995.0,10
4,job2539,3,4001.0000000000273,5.0,0.0,3996.0000000000273,1
2,job2588,1,4004.0,6.75,0.0,3997.25,1
4,job2489,3,4006.0000000000273,5.0,0.0,4001.0000000000273,3
3,job2576,2,4009.7750000000005,7.5,0.0,4002.2750000000005,1
2,job2586,1,4010.75,6.75,0.0,4004.0,3
4,job2559,2,4014.3000000000275,8.3,0.8,4006.0000000000273,1
3,job2582,2,4017.2750000000005,7.5,0.0,4009.7750000000005,1
2,job2591,1,4017.5,6.75,0.0,4010.75,3
4,job2525,3,4020.1000000000276,5.8,0.8,4014.3000000000275,1
3,job2583,2,4024.7750000000005,7.5,0.0,4017.2750000000005,1
2,job2600,1,4024.25,6.75,0.0,4017.5,1
0,job2569,2,4027.0,7.5,0.0,4019.5,1
4,job2579,2,4028.400000000028,8.3,0.8,4020.1000000000276,3
1,job2581,2,4028.5,7.5,0.0,4021.0,10
2,job2593,1,4031.0,6.75,0.0,4024.25,3
3,job2596,2,4032.2750000000005,7.5,0.0,4024.7750000000005,1
4,job2527,3,4034.200000000028,5.8,0.8,4028.400000000028,1
1,job2560,3,4033.5,5.0,0.0,4028.5,10
2,job2612,1,4037.75,6.75,0.0,4031.0,1
3,job2578,1,4039.6500000000005,7.375,0.625,4032.2750000000005,1
1,job2580,2,4041.0,7.5,0.0,4033.5,10
4,job2584,2,4042.500000000028,8.3,0.8,4034.200000000028,3
0,job2575,2,4042.5,7.5,0.0,4035.0,1
2,job2614,1,4044.5,6.75,0.0,4037.75,3
3,job2595,2,4047.7750000000005,8.125,0.625,4039.6500000000005,1
1,job2592,3,4046.5,5.0,0.0,4041.5,10
4,job2528,3,4048.3000000000284,5.8,0.8,4042.500000000028,1
0,job2606,2,4051.0,7.5,0.0,4043.5,1
2,job2618,1,4051.25,6.75,0.0,4044.5,3
1,job2544,3,4051.5,5.0,0.0,4046.5,10
3,job2601,2,4055.2750000000005,7.5,0.0,4047.7750000000005,1
4,job2496,3,4053.3000000000284,5.0,0.0,4048.3000000000284,3
0,job2608,2,4058.5,7.5,0.0,4051.0,1
2,job2620,1,4058.0,6.75,0.0,4051.25,3
4,job2518,3,4058.3000000000284,5.0,0.0,4053.3000000000284,3
3,job2603,2,4062.7750000000005,7.5,0.0,4055.2750000000005,1
2,job2629,1,4064.75,6.75,0.0,4058.0,1
4,job2524,3,4063.3000000000284,5.0,0.0,4058.3000000000284,3
0,job2594,2,4066.0,7.5,0.0,4058.5,1
3,job2567,2,4070.2750000000005,7.5,0.0,4062.7750000000005,3
4,job2532,3,4068.3000000000284,5.0,0.0,4063.3000000000284,3
2,job2630,1,4071.5,6.75,0.0,4064.75,1
0,job2624,2,4073.5,7.5,0.0,4066.0,1
4,job2585,2,4076.6000000000286,8.3,0.8,4068.3000000000284,3
3,job2573,2,4077.7750000000005,7.5,0.0,4070.2750000000005,3
2,job2637,1,4078.25,6.75,0.0,4071.5,1
1,job2597,2,4080.0,7.5,0.0,4072.5,10
0,job2627,2,4081.0,7.5,0.0,4073.5,1
4,job2537,3,4082.4000000000287,5.8,0.8,4076.6000000000286,3
3,job2617,2,4085.2750000000005,7.5,0.0,4077.7750000000005,1
2,job2628,1,4085.0,6.75,0.0,4078.25,3
1,job2599,2,4087.5,7.5,0.0,4080.0,10
0,job2622,2,4088.5,7.5,0.0,4081.0,1
4,job2604,2,4090.700000000029,8.3,0.8,4082.4000000000287,3
2,job2633,1,4091.75,6.75,0.0,4085.0,3
3,job2621,2,4092.7750000000005,7.5,0.0,4085.2750000000005,1
1,job2605,2,4095.0,7.5,0.0,4087.5,3
0,job2642,2,4096.5,7.5,0.0,4089.0,1
4,job2549,3,4096.500000000029,5.8,0.8,4090.700000000029,1
2,job2636,1,4098.5,6.75,0.0,4091.75,3
3,job2623,3,4098.575000000001,5.8,0.8,4092.7750000000005,1
1,job2607,2,4102.5,7.5,0.0,4095.0,10
0,job2648,1,4103.25,6.75,0.0,4096.5,1
4,job2610,2,4104.800000000029,8.3,0.8,4096.500000000029,3
2,job2066,1,4105.25,6.75,0.0,4098.5,10
3,job2634,1,4106.575000000001,8.0,1.25,4098.575000000001,1
1,job2613,2,4110.0,7.5,0.0,4102.5,10
0,job2645,2,4111.375,8.125,0.625,4103.25,1
4,job2566,3,4110.6000000000295,5.8,0.8,4104.800000000029,1
2,job2657,1,4112.0,6.75,0.0,4105.25,3
3,job2635,1,4113.325000000001,6.75,0.0,4106.575000000001,1
1,job2587,2,4117.5,7.5,0.0,4110.0,10
4,job2615,2,4118.90000000003,8.3,0.8,4110.6000000000295,3
0,job2619,2,4118.875,7.5,0.0,4111.375,1
2,job2660,1,4118.75,6.75,0.0,4112.0,1
3,job2641,1,4120.075000000001,6.75,0.0,4113.325000000001,1
1,job2625,2,4125.0,7.5,0.0,4117.5,10
2,job2665,1,4125.5,6.75,0.0,4118.75,3
0,job2651,2,4126.375,7.5,0.0,4118.875,1
4,job2574,3,4124.70000000003,5.8,0.8,4118.90000000003,1
3,job2649,2,4128.200000000001,8.125,0.625,4120.075000000001,1
4,job2644,2,4133.00000000003,8.3,0.8,4124.70000000003,3
1,job2638,2,4132.5,7.5,0.0,4125.0,10
2,job2069,1,4132.25,6.75,0.0,4125.5,10
0,job2662,2,4133.875,7.5,0.0,4126.375,1
3,job2659,2,4135.700000000001,7.5,0.0,4128.200000000001,1
2,job2669,1,4139.0,6.75,0.0,4132.25,1
1,job2640,2,4140.0,7.5,0.0,4132.5,10
4,job2589,3,4138.80000000003,5.8,0.8,4133.00000000003,1
0,job2658,2,4141.375,7.5,0.0,4133.875,1
3,job2663,2,4143.200000000001,7.5,0.0,4135.700000000001,1
4,job2666,2,4147.10000000003,8.3,0.8,4138.80000000003,10
2,job2133,1,4145.75,6.75,0.0,4139.0,10
1,job2653,2,4147.5,7.5,0.0,4140.0,10
3,job2632,2,4150.700000000001,7.5,0.0,4143.200000000001,3
2,job2679,1,4152.5,6.75,0.0,4145.75,3
0,job2672,2,4154.5,7.5,0.0,4147.0,1
4,job2590,3,4152.900000000031,5.8,0.8,4147.10000000003,1
1,job2654,2,4155.0,7.5,0.0,4147.5,10
3,job2650,1,4158.075000000001,7.375,0.625,4150.700000000001,1
2,job2681,1,4159.25,6.75,0.0,4152.5,1
4,job2609,3,4157.900000000031,5.0,0.0,4152.900000000031,1
1,job2655,2,4162.5,7.5,0.0,4155.0,10
4,job2674,2,4166.200000000031,8.3,0.8,4157.900000000031,3
3,job2639,2,4166.200000000001,8.125,0.625,4158.075000000001,3
2,job2684,1,4166.0,6.75,0.0,4159.25,1
2,job2689,1,4172.75,6.75,0.0,4166.0,3
0,job2686,2,4173.5,7.5,0.0,4166.0,1
3,job2671,2,4173.700000000001,7.5,0.0,4166.200000000001,1
4,job2602,3,4172.000000000031,5.8,0.8,4166.200000000031,3
4,job2611,3,4177.000000000031,5.0,0.0,4172.000000000031,3
2,job2695,1,4179.5,6.75,0.0,4172.75,3
3,job2678,2,4181.200000000001,7.5,0.0,4173.700000000001,1
1,job2690,2,4183.5,7.5,0.0,4176.0,10
4,job2616,3,4182.000000000031,5.0,0.0,4177.000000000031,3
2,job2159,1,4186.25,6.75,0.0,4179.5,10
3,job2680,1,4188.575000000001,7.375,0.625,4181.200000000001,1
4,job2664,3,4187.000000000031,5.0,0.0,4182.000000000031,3
1,job2682,3,4189.3,5.8,0.8,4183.5,10
2,job2169,1,4193.0,6.75,0.0,4186.25,10
4,job2646,3,4192.000000000031,5.0,0.0,4187.000000000031,1
3,job2694,2,4196.700000000001,8.125,0.625,4188.575000000001,1
1,job2673,2,4197.6,8.3,0.8,4189.3,10
4,job2568,3,4197.000000000031,5.0,0.0,4192.000000000031,10
2,job2709,1,4199.75,6.75,0.0,4193.0,3
0,job2698,2,4202.5,7.5,0.0,4195.0,1
3,job2696,2,4204.200000000001,7.5,0.0,4196.700000000001,1
4,job2652,3,4202.000000000031,5.0,0.0,4197.000000000031,3
1,job2692,2,4205.1,7.5,0.0,4197.6,10
2,job2170,1,4206.5,6.75,0.0,4199.75,10
4,job2697,2,4210.300000000031,8.3,0.8,4202.000000000031,3
0,job2702,2,4210.0,7.5,0.0,4202.5,1
3,job2677,2,4211.700000000001,7.5,0.0,4204.200000000001,3
2,job2726,1,4213.25,6.75,0.0,4206.5,1
4,job2661,3,4216.100000000031,5.8,0.8,4210.300000000031,3
0,job2707,2,4218.0,7.5,0.0,4210.5,1
3,job2691,1,4219.075000000001,7.375,0.625,4211.700000000001,1
1,job2687,2,4219.5,7.5,0.0,4212.0,10
2,job2727,1,4220.0,6.75,0.0,4213.25,3
4,job2703,2,4224.4000000000315,8.3,0.8,4216.100000000031,3
0,job2714,2,4225.5,7.5,0.0,4218.0,1
3,job2705,1,4225.825000000001,6.75,0.0,4219.075000000001,1
2,job2732,1,4226.75,6.75,0.0,4220.0,3
1,job2700,2,4229.5,7.5,0.0,4222.0,10
4,job2711,2,4231.9000000000315,7.5,0.0,4224.4000000000315,3
0,job2708,2,4233.0,7.5,0.0,4225.5,1
3,job2718,2,4233.950000000001,8.125,0.625,4225.825000000001,1
2,job2734,1,4233.5,6.75,0.0,4226.75,1
1,job2706,2,4237.0,7.5,0.0,4229.5,10
4,job2670,3,4237.700000000032,5.8,0.8,4231.9000000000315,1
0,job2731,2,4240.5,7.5,0.0,4233.0,1
2,job2738,1,4240.25,6.75,0.0,4233.5,1
3,job2728,2,4241.450000000001,7.5,0.0,4233.950000000001,1
1,job2716,2,4244.5,7.5,0.0,4237.0,10
4,job2701,2,4246.000000000032,8.3,0.8,4237.700000000032,3
2,job2741,1,4247.0,6.75,0.0,4240.25,1
0,job2715,2,4248.5,7.5,0.0,4241.0,1
3,job2730,2,4248.950000000001,7.5,0.0,4241.450000000001,1
1,job2719,2,4252.0,7.5,0.0,4244.5,10
4,job2667,3,4251.800000000032,5.8,0.8,4246.000000000032,3
2,job2745,1,4253.75,6.75,0.0,4247.0,3
3,job2725,1,4256.325000000001,7.375,0.625,4248.950000000001,1
0,job2755,1,4255.75,6.75,0.0,4249.0,1
4,job2704,2,4260.100000000032,8.3,0.8,4251.800000000032,3
1,job2721,2,4259.5,7.5,0.0,4252.0,10
2,job2746,1,4260.5,6.75,0.0,4253.75,3
3,job2752,2,4264.450000000001,8.125,0.625,4256.325000000001,1
0,job2723,2,4264.0,7.5,0.0,4256.5,1
4,job2675,3,4265.900000000032,5.8,0.8,4260.100000000032,1
2,job2758,1,4267.25,6.75,0.0,4260.5,3
0,job2760,1,4271.375,7.375,0.625,4264.0,1
3,job2717,2,4271.950000000001,7.5,0.0,4264.450000000001,3
4,job2739,2,4274.200000000033,8.3,0.8,4265.900000000032,3
1,job2743,2,4274.5,7.5,0.0,4267.0,10
2,job2763,1,4274.0,6.75,0.0,4267.25,3
0,job2749,2,4278.875,7.5,0.0,4271.375,1
3,job2750,2,4279.450000000001,7.5,0.0,4271.950000000001,1
2,job2767,1,4280.75,6.75,0.0,4274.0,3
4,job2710,3,4280.000000000033,5.8,0.8,4274.200000000033,3
1,job2668,3,4279.5,5.0,0.0,4274.5,3
0,job2729,2,4286.375,7.5,0.0,4278.875,1
3,job2757,2,4286.950000000001,7.5,0.0,4279.450000000001,1
1,job2744,2,4287.0,7.5,0.0,4279.5,3
4,job2740,2,4288.300000000033,8.3,0.8,4280.000000000033,3
2,job2172,1,4287.5,6.75,0.0,4280.75,10
0,job2747,2,4293.875,7.5,0.0,4286.375,3
3,job2751,1,4294.325000000001,7.375,0.625,4286.950000000001,1
1,job2762,2,4294.5,7.5,0.0,4287.0,10
2,job2200,1,4294.25,6.75,0.0,4287.5,10
4,job2676,3,4294.100000000033,5.8,0.8,4288.300000000033,3
0,job2753,2,4301.375,7.5,0.0,4293.875,1
4,job2720,3,4299.100000000033,5.0,0.0,4294.100000000033,3
2,job2212,1,4301.0,6.75,0.0,4294.25,10
3,job2756,1,4301.075000000001,6.75,0.0,4294.325000000001,1
1,job2765,2,4302.0,7.5,0.0,4294.5,10
4,job2724,3,4304.100000000033,5.0,0.0,4299.100000000033,3
2,job2784,1,4307.75,6.75,0.0,4301.0,3
3,job2774,2,4309.200000000001,8.125,0.625,4301.075000000001,1
0,job2776,2,4308.875,7.5,0.0,4301.375,1
1,job2685,3,4307.0,5.0,0.0,4302.0,10
4,job2748,2,4312.400000000033,8.3,0.8,4304.100000000033,3
2,job2217,1,4314.5,6.75,0.0,4307.75,10
3,job2736,2,4316.700000000001,7.5,0.0,4309.200000000001,3
4,job2712,3,4318.2000000000335,5.8,0.8,4312.400000000033,1
2,job2790,1,4321.25,6.75,0.0,4314.5,1
1,job2688,3,4321.0,5.0,0.0,4316.0,10
3,job2777,2,4324.200000000001,7.5,0.0,4316.700000000001,1
4,job2766,2,4326.500000000034,8.3,0.8,4318.2000000000335,3
2,job2794,1,4328.0,6.75,0.0,4321.25,1
0,job2792,2,4331.0,7.5,0.0,4323.5,1
3,job2742,1,4331.575000000001,7.375,0.625,4324.200000000001,3
4,job2713,3,4332.300000000034,5.8,0.8,4326.500000000034,1
2,job2240,1,4334.75,6.75,0.0,4328.0,10
0,job2793,2,4338.5,7.5,0.0,4331.0,1
3,job2802,1,4338.325000000001,6.75,0.0,4331.575000000001,1
4,job2647,3,4337.300000000034,5.0,0.0,4332.300000000034,10
2,job2805,1,4341.5,6.75,0.0,4334.75,1
4,job2722,3,4342.300000000034,5.0,0.0,4337.300000000034,1
3,job2796,2,4346.450000000001,8.125,0.625,4338.325000000001,1
0,job2778,2,4346.0,7.5,0.0,4338.5,1
2,job2265,1,4348.25,6.75,0.0,4341.5,10
4,job2683,3,4347.300000000034,5.0,0.0,4342.300000000034,10
0,job2797,2,4353.5,7.5,0.0,4346.0,1
3,job2801,2,4353.950000000001,7.5,0.0,4346.450000000001,1
4,job2800,2,4355.600000000034,8.3,0.8,4347.300000000034,1
2,job2819,1,4355.0,6.75,0.0,4348.25,1
0,job2781,2,4361.0,7.5,0.0,4353.5,1
3,job2803,2,4361.450000000001,7.5,0.0,4353.950000000001,1
2,job2821,1,4361.75,6.75,0.0,4355.0,1
1,job2764,2,4363.0,7.5,0.0,4355.5,10
4,job2754,3,4361.400000000034,5.8,0.8,4355.600000000034,1
0,job2815,2,4368.5,7.5,0.0,4361.0,1
4,job2799,2,4369.700000000034,8.3,0.8,4361.400000000034,3
3,job2779,2,4368.950000000001,7.5,0.0,4361.450000000001,3
2,job2820,1,4368.5,6.75,0.0,4361.75,3
0,job2816,2,4376.0,7.5,0.0,4368.5,1
2,job2830,1,4375.25,6.75,0.0,4368.5,1
3,job2813,2,4376.450000000001,7.5,0.0,4368.950000000001,1
4,job2769,3,4375.500000000035,5.8,0.8,4369.700000000034,1
2,job2828,1,4382.0,6.75,0.0,4375.25,3
4,job2804,2,4383.800000000035,8.3,0.8,4375.500000000035,3
0,job2818,2,4383.5,7.5,0.0,4376.0,1
3,job2798,2,4383.950000000001,7.5,0.0,4376.450000000001,3
1,job2811,2,4386.0,7.5,0.0,4378.5,3
2,job2832,1,4388.75,6.75,0.0,4382.0,3
0,job2789,2,4391.0,7.5,0.0,4383.5,1
4,job2770,3,4389.600000000035,5.8,0.8,4383.800000000035,1
3,job2825,1,4391.325000000001,7.375,0.625,4383.950000000001,1
1,job2814,2,4393.5,7.5,0.0,4386.0,3
2,job2840,1,4395.5,6.75,0.0,4388.75,3
4,job2806,2,4397.900000000035,8.3,0.8,4389.600000000035,3
0,job2786,2,4398.5,7.5,0.0,4391.0,1
3,job2838,1,4398.075000000001,6.75,0.0,4391.325000000001,1
1,job2824,2,4401.0,7.5,0.0,4393.5,3
2,job2844,1,4402.25,6.75,0.0,4395.5,3
4,job2780,3,4403.700000000035,5.8,0.8,4397.900000000035,3
3,job2795,1,4404.825000000001,6.75,0.0,4398.075000000001,3
0,job2842,2,4406.0,7.5,0.0,4398.5,1
1,job2775,3,4406.8,5.8,0.8,4401.0,1
2,job2846,1,4409.0,6.75,0.0,4402.25,3
4,job2808,2,4412.0000000000355,8.3,0.8,4403.700000000035,3
3,job2841,1,4411.575000000001,6.75,0.0,4404.825000000001,1
0,job2812,2,4413.5,7.5,0.0,4406.0,1
1,job2807,2,4415.1,8.3,0.8,4406.8,10
2,job2849,1,4415.75,6.75,0.0,4409.0,3
3,job2845,1,4418.325000000001,6.75,0.0,4411.575000000001,1
4,job2787,3,4417.800000000036,5.8,0.8,4412.0000000000355,1
0,job2829,2,4421.0,7.5,0.0,4413.5,1
1,job2810,2,4422.6,7.5,0.0,4415.1,10
2,job2855,1,4422.5,6.75,0.0,4415.75,3
4,job2827,2,4426.100000000036,8.3,0.8,4417.800000000036,3
3,job2851,1,4425.075000000001,6.75,0.0,4418.325000000001,1
2,job2858,1,4429.25,6.75,0.0,4422.5,3
1,job2822,2,4430.1,7.5,0.0,4422.6,10
0,job2856,2,4431.0,7.5,0.0,4423.5,1
3,job2854,1,4431.825000000001,6.75,0.0,4425.075000000001,1
4,job2833,3,4431.900000000036,5.8,0.8,4426.100000000036,1
2,job2861,1,4436.0,6.75,0.0,4429.25,3
1,job2836,2,4437.6,7.5,0.0,4430.1,10
0,job2831,2,4438.5,7.5,0.0,4431.0,1
3,job2852,2,4439.950000000001,8.125,0.625,4431.825000000001,1
4,job2843,2,4440.200000000036,8.3,0.8,4431.900000000036,3
2,job2289,1,4442.75,6.75,0.0,4436.0,10
3,job2823,2,4447.450000000001,7.5,0.0,4439.950000000001,3
4,job2791,3,4446.000000000036,5.8,0.8,4440.200000000036,1
0,job2839,2,4448.0,7.5,0.0,4440.5,1
2,job2872,1,4449.5,6.75,0.0,4442.75,3
4,job2782,3,4451.000000000036,5.0,0.0,4446.000000000036,3
3,job2859,1,4454.825000000001,7.375,0.625,4447.450000000001,1
0,job2848,3,4453.8,5.8,0.8,4448.0,1
2,job2299,1,4456.25,6.75,0.0,4449.5,10
1,job2768,3,4455.0,5.0,0.0,4450.0,10
4,job2783,3,4456.000000000036,5.0,0.0,4451.000000000036,3
0,job2877,1,4460.55,6.75,0.0,4453.8,1
3,job2865,1,4461.575000000001,6.75,0.0,4454.825000000001,1
4,job2869,2,4464.300000000037,8.3,0.8,4456.000000000036,3
2,job2305,1,4463.0,6.75,0.0,4456.25,10
0,job2847,2,4468.05,7.5,0.0,4460.55,1
3,job2883,1,4468.325000000001,6.75,0.0,4461.575000000001,1
2,job2407,1,4469.75,6.75,0.0,4463.0,10
4,job2809,3,4470.100000000037,5.8,0.8,4464.300000000037,1
1,job2785,3,4470.0,5.0,0.0,4465.0,10
3,job2863,2,4476.450000000001,8.125,0.625,4468.325000000001,3
2,job2409,1,4476.5,6.75,0.0,4469.75,10
4,job2788,3,4475.100000000037,5.0,0.0,4470.100000000037,3
0,job2853,2,4478.5,7.5,0.0,4471.0,1
4,job2835,3,4480.100000000037,5.0,0.0,4475.100000000037,1
3,job2866,2,4483.950000000001,7.5,0.0,4476.450000000001,3
2,job2479,1,4483.25,6.75,0.0,4476.5,10
4,job2857,3,4485.100000000037,5.0,0.0,4480.100000000037,3
2,job2895,1,4490.0,6.75,0.0,4483.25,3
3,job2870,1,4491.325000000001,7.375,0.625,4483.950000000001,3
4,job2733,3,4490.100000000037,5.0,0.0,4485.100000000037,10
2,job2505,1,4496.75,6.75,0.0,4490.0,10
4,job2864,2,4498.400000000037,8.3,0.8,4490.100000000037,1
3,job2898,1,4498.075000000001,6.75,0.0,4491.325000000001,1
0,job2875,2,4499.0,7.5,0.0,4491.5,1
1,job2893,2,4500.0,7.5,0.0,4492.5,10
2,job2517,1,4503.5,6.75,0.0,4496.75,10
3,job2888,2,4506.200000000001,8.125,0.625,4498.075000000001,3
4,job2850,3,4504.200000000037,5.8,0.8,4498.400000000037,1
1,job2871,2,4507.5,7.5,0.0,4500.0,10
0,job2884,2,4509.0,7.5,0.0,4501.5,1
