Workcenter,Machine_Number,Bid,Job_Name,Time,PT,PS,RDue,RP,CR,Pool,Setup,
3,1,0.568873817,job5747,496.8,0.03156924,-0.838289608,-0.376460641,0.607093023,1.144961803,0,0,0
4,0,0.298938854,job5628,496.8,-2.187545433,1.126498877,-0.337615319,0.499234181,0.321603026,-0.078771178,0.9555347,1
4,1,-0.300379832,job5628,496.8,0.909432213,1.86669838,1.73906761,0.156536992,-1.673949641,0,-3.298165386,0
2,0,7.379789512,job5922,496.9,0.136125022,1.043123631,6.374188351,-0.770234848,0.653669036,-0.05708168,0,1
2,1,4.357544022,job5922,496.9,0.883289512,0.05469096,3.715269134,1.562532561,2.719215879,-0.095937354,-4.481516671,1
3,0,-1.206563056,job5904,496.9,-1.937675051,0.091251825,1.076353039,2.722731254,0.281034597,-0.722944888,-2.717313833,11
3,1,-1.420960706,job5904,496.9,0.018039566,-0.479022633,-0.41819176,1.396313953,1.172834915,-0.071834411,-3.039100336,1
1,0,-4.210081652,job6001,497.1,-1.902016169,-0.176535185,2.910350516,-1.575473439,-2.467157924,-0.999249451,0,7.999999997
1,1,-6.250245491,job6001,497.1,-0.76592567,-0.13810368,0.301180102,-0.813272046,1.705065501,-0.333209948,-6.205979749,4
1,0,-7.75142288,job5846,497.2,-3.260599148,-1.059211111,2.690751834,-0.750225447,-2.4954711,-1.124155632,-1.752512275,8.999999997
1,1,-7.062919627,job5846,497.2,-1.313015435,-0.82862208,0.280547105,-0.387272403,1.724632883,-0.333209948,-6.205979749,4
4,0,2.867140045,job5913,497.3,-0.875018173,0.422437079,-0.407336773,2.496170903,0.354123487,-0.078771178,0.9555347,1
4,1,2.116369682,job5913,497.3,0.363772885,0.700011893,2.113119179,0.78268496,-1.843219235,0,0,0
2,0,5.875657712,job5815,497.5,0.272250044,2.607809078,5.558215714,-0.385117424,0.641476139,-0.05708168,-2.761894158,1
2,0,4.771622707,job5942,497.5,0.408375066,1.043123631,6.140942888,-0.653532598,0.651689559,-0.05708168,-2.761894158,1
2,1,8.603756645,job5815,497.5,1.766579024,0.136727401,3.250689631,0.781266281,2.668494308,0,0,0
2,1,10.33347621,job5942,497.5,2.649868536,0.05469096,3.592150113,1.325785204,2.710981396,0,0,0
3,0,-1.560007494,job5894,497.5,-2.906512576,0.091251825,1.100279415,3.314629352,0.280603211,-0.722944888,-2.717313833,11
3,1,-1.121500298,job5894,497.5,0.027059348,-0.479022633,-0.429497352,1.699860465,1.171034621,-0.071834411,-3.039100336,1
1,0,-8.08266248,job5786,497.8,-3.532315743,-1.059211111,2.463279904,-0.800240477,-2.402413327,-0.999249451,-1.752512275,7.999999997
1,1,-1.166144153,job5786,497.8,-1.422433388,-0.82862208,0.254194134,-0.413090563,1.660320179,-0.416512435,0,5
2,0,6.234246361,job5885,497.8,0.204187533,2.607809078,5.978313946,-0.396787649,0.659699292,-0.05708168,-2.761894158,1
2,1,3.919876938,job5885,497.8,1.324934268,0.136727401,3.48642697,0.804941016,2.744301307,-0.095937354,-4.481516671,1
1,0,-5.705232285,job6011,498.1,-1.630299574,-0.176535185,2.995886462,-1.800541073,-2.46688737,-0.87434327,-1.752512275,6.999999998
1,1,-6.336204855,job6011,498.1,-0.656507717,-0.13810368,0.305473974,-0.929453767,1.704878521,-0.416512435,-6.205979749,5
2,0,5.697011134,job5805,498.1,0.272250044,2.607809078,5.439970921,-0.385117424,0.638156034,-0.114163361,-2.761894158,2
2,0,4.687621935,job5952,498.1,0.408375066,1.043123631,6.113678017,-0.653532598,0.652035338,-0.114163361,-2.761894158,2
2,1,8.433062033,job5805,498.1,1.766579024,0.136727401,3.189743768,0.781266281,2.654682914,-0.095937354,0,1
2,1,10.23134289,job5952,498.1,2.649868536,0.05469096,3.58451573,1.325785204,2.712419811,-0.095937354,0,1
3,0,0.596869715,job5727,498.1,-1.211046907,0.159690693,0.913631584,1.124606387,0.267210582,-0.657222626,0,9.999999999
3,1,-2.602982972,job5727,498.1,0.011274729,-0.838289608,-0.356915202,0.576738372,1.115143485,-0.071834411,-3.039100336,1
4,0,2.057184745,job5923,498.2,-1.31252726,0.422437079,-0.423577239,3.095251919,0.354371423,-0.078771178,0,1
4,1,-0.740349113,job5923,498.2,0.545659328,0.700011893,2.186125447,0.970529351,-1.844509746,0,-3.298165386,0
4,0,2.57145795,job5933,498.4,-0.875018173,0.422437079,-0.404176692,2.196630394,0.35482182,-0.078771178,0.9555347,1
4,1,-1.298647247,job5933,498.4,0.363772885,0.700011893,2.093824668,0.688762765,-1.846854071,0,-3.298165386,0
2,0,5.748252315,job5835,498.8,0.204187533,2.607809078,5.61208962,-0.443468549,0.643692152,-0.114163361,-2.761894158,2
2,1,3.744861227,job5835,498.8,1.324934268,0.136727401,3.28330086,0.89963996,2.677712763,-0.095937354,-4.481516671,1
3,0,-1.146145532,job5914,498.8,-1.937675051,0.091251825,1.071868724,2.722731254,0.280214174,-0.657222626,-2.717313833,9.999999999
3,1,-1.423411399,job5914,498.8,0.018039566,-0.479022633,-0.4172186,1.396313953,1.169411062,-0.071834411,-3.039100336,1
1,0,-5.821614756,job6021,499,-1.630299574,-0.176535185,3.004566022,-1.800541073,-2.46704322,-0.999249451,-1.752512275,7.999999997
1,0,-5.456126915,job5816,499,-1.086866383,-1.059211111,2.477005802,-0.625187873,-2.410105624,-0.999249451,-1.752512275,7.999999997
1,1,-6.333644886,job6021,499,-0.656507717,-0.13810368,0.307926233,-0.929453767,1.704986229,-0.416512435,-6.205979749,5
1,1,-6.291804169,job5816,499,-0.437671812,-0.82862208,0.254072545,-0.322727003,1.665636365,-0.416512435,-6.205979749,5
4,0,0.977398039,job5748,499,-1.31252726,1.126498877,-0.355104883,0.299540508,0.342227274,-0.078771178,0.9555347,1
4,1,-0.734480994,job5748,499,0.545659328,1.86669838,1.838703718,0.093922195,-1.781299229,0,-3.298165386,0
1,0,-5.957206749,job6021,499.1,-1.630299574,-0.176535185,2.993484816,-1.800541073,-2.466647826,-1.124155632,-1.752512275,8.999999997
1,1,-6.333918146,job6021,499.1,-0.656507717,-0.13810368,0.307926233,-0.929453767,1.70471297,-0.416512435,-6.205979749,5
3,0,-0.265189195,job5687,499.2,-1.937675051,0.159690693,0.904594205,1.065416578,0.265729268,-0.722944888,0,11
3,1,0.476744853,job5687,499.2,0.018039566,-0.838289608,-0.358350379,0.546383721,1.108961554,0,0,0
3,0,-2.189756794,job5737,499.3,-1.211046907,0.159690693,0.910440323,1.124606387,0.266811431,-0.722944888,-2.717313833,11
3,1,-2.605391525,job5737,499.3,0.011274729,-0.838289608,-0.357657986,0.576738372,1.113477716,-0.071834411,-3.039100336,1
3,0,1.099719318,job5924,499.4,-2.906512576,0.091251825,1.108026556,3.314629352,0.280991312,-0.788667151,0,12
3,1,1.916237422,job5924,499.4,0.027059348,-0.479022633,-0.432479623,1.699860465,1.172654276,-0.071834411,0,1
4,0,1.616341079,job5943,499.4,-0.875018173,0.422437079,-0.40365364,2.196630394,0.354716597,-0.078771178,0,1
4,1,-1.300173687,job5943,499.4,0.363772885,0.700011893,2.091750539,0.688762765,-1.846306383,0,-3.298165386,0
1,0,-4.873659191,job5886,499.6,-2.173732765,-1.059211111,2.67141498,-0.700210417,-2.487764245,-1.124155632,0,8.999999997
1,1,-6.608426586,job5886,499.6,-0.875343623,-0.82862208,0.276876422,-0.361454243,1.719306636,-0.333209948,-6.205979749,4
4,0,0.218487707,job5578,499.6,-2.187545433,1.126498877,-0.311226002,0.499234181,0.29353374,-0.157542355,0.9555347,2
4,1,-0.27206423,job5578,499.6,0.909432213,1.86669838,1.621282059,0.156536992,-1.527848489,0,-3.298165386,0
3,0,1.380750987,job5934,499.8,-1.69546567,0.091251825,1.059445486,2.367592395,0.280871839,-0.722944888,0,11
3,1,-1.670132362,job5934,499.8,0.01578462,-0.479022633,-0.410466919,1.214186046,1.172155682,-0.143668822,-3.039100336,2
1,0,-8.273037588,job6031,500,-3.804032339,-0.176535185,3.051793771,-2.000601192,-2.466994735,-1.124155632,-1.752512275,8.999999997
1,1,-1.013231609,job6031,500,-1.531851341,-0.13810368,0.317707047,-1.032726408,1.704952721,-0.333209948,0,4
3,0,-4.357493297,job5757,500,-3.390931339,0.159690693,0.925660824,1.183796197,0.270271311,-0.788667151,-2.717313833,12
3,1,-2.618125151,job5757,500,0.03156924,-0.838289608,-0.363645399,0.607093023,1.127916751,-0.143668822,-3.039100336,2
2,0,6.475124913,job5895,500.1,0.476437577,2.607809078,6.067979794,-0.513489899,0.655364201,-0.05708168,-2.761894158,1
2,1,6.087016504,job5895,500.1,3.091513292,0.136727401,3.572336464,1.041688374,2.726267642,0,-4.481516671,0
4,0,-0.776506641,job5678,500.1,-3.500072693,1.126498877,-0.315557236,0.798774689,0.315857377,-0.157542355,0.9555347,2
4,1,0.281532835,job5678,500.1,1.455091541,1.86669838,1.651492543,0.250459187,-1.644043431,0,-3.298165386,0
3,0,-2.984588511,job5697,500.2,-1.937675051,0.159690693,0.902519487,1.065416578,0.265718502,-0.722944888,-2.717313833,11
3,1,0.340610317,job5697,500.2,0.018039566,-0.838289608,-0.350771166,0.546383721,1.108916626,-0.143668822,0,2
1,0,-5.623152391,job5806,500.4,-1.086866383,-1.059211111,2.409284965,-0.625187873,-2.384504082,-1.124155632,-1.752512275,8.999999997
1,1,-6.231193727,job5806,500.4,-0.437671812,-0.82862208,0.249073857,-0.322727003,1.647943008,-0.333209948,-6.205979749,4
4,0,1.618033899,job5953,500.4,-0.875018173,0.422437079,-0.401826533,2.196630394,0.35458231,-0.078771178,0,1
4,1,1.975217276,job5953,500.4,0.363772885,0.700011893,2.06827715,0.688762765,-1.845607417,0,0,0
4,0,0.300608491,job5688,500.7,-2.187545433,1.126498877,-0.338745298,0.499234181,0.324402642,-0.078771178,0.9555347,1
4,1,-0.383347595,job5688,500.7,0.909432213,1.86669838,1.736296201,0.156536992,-1.688521691,-0.065624304,-3.298165386,1
1,0,-5.351446836,job6041,500.8,-2.717165956,-0.176535185,2.958753369,-1.700511013,-2.466926237,-1.249061814,0,9.999999997
1,1,-6.638089848,job6041,500.8,-1.094179529,-0.13810368,0.306295124,-0.877817447,1.704905381,-0.333209948,-6.205979749,4
2,0,8.418772646,job5825,500.9,0.204187533,2.607809078,5.469419107,-0.443468549,0.637907157,-0.05708168,0,1
2,1,3.779013851,job5825,500.9,1.324934268,0.136727401,3.245581289,0.89963996,2.653647604,0,-4.481516671,0
3,0,-1.26795327,job5944,500.9,-1.69546567,0.091251825,1.062505662,2.367592395,0.280698976,-0.657222626,-2.717313833,9.999999999
3,1,-1.66733713,job5944,500.9,0.01578462,-0.479022633,-0.406950279,1.214186046,1.171434274,-0.143668822,-3.039100336,2
1,0,-8.328968824,job5836,501,-3.532315743,-1.059211111,2.476387158,-0.800240477,-2.412014562,-1.249061814,-1.752512275,9.999999997
1,1,-7.276888837,job5836,501,-1.422433388,-0.82862208,0.25949125,-0.413090563,1.666955641,-0.333209948,-6.205979749,4
2,0,4.54713695,job5962,501,0.272250044,1.043123631,6.076788019,-0.676873048,0.650824142,-0.05708168,-2.761894158,1
2,1,5.03739166,job5962,501,1.766579024,0.05469096,3.617122344,1.373134675,2.707381327,0,-4.481516671,0
2,0,7.370595097,job5982,501.4,0.136125022,1.043123631,6.364588715,-0.770234848,0.654074257,-0.05708168,0,1
2,1,4.501679505,job5982,501.4,0.883289512,0.05469096,3.761781573,1.562532561,2.720901569,0,-4.481516671,0
2,0,5.682060187,job5855,501.5,0.204187533,2.607809078,5.547893323,-0.443468549,0.64169632,-0.114163361,-2.761894158,2
2,1,8.327490435,job5855,501.5,1.324934268,0.136727401,3.296778558,0.89963996,2.669410248,0,0,0
1,0,-8.263230106,job6051,501.7,-3.804032339,-0.176535185,3.061808731,-2.000601192,-2.467202213,-1.124155632,-1.752512275,8.999999997
1,1,-7.220612536,job6051,501.7,-1.531851341,-0.13810368,0.31616248,-1.032726408,1.70509611,-0.333209948,-6.205979749,4
2,0,4.572686033,job5972,501.7,0.408375066,1.043123631,6.001490973,-0.653532598,0.64928648,-0.114163361,-2.761894158,2
2,0,9.195969267,job5925,501.7,0.476437577,2.607809078,6.082345433,-0.513489899,0.657030438,-0.114163361,0,2
2,1,5.697678974,job5972,501.7,2.649868536,0.05469096,3.543803535,1.325785204,2.700984763,-0.095937354,-4.481516671,1
2,1,6.016855912,job5925,501.7,3.091513292,0.136727401,3.591181801,1.041688374,2.733199068,-0.095937354,-4.481516671,1
2,0,4.447847119,job5972,501.8,0.408375066,1.043123631,5.933868833,-0.653532598,0.649151386,-0.171245041,-2.761894158,3
2,1,5.796182597,job5972,501.8,2.649868536,0.05469096,3.546931787,1.325785204,2.70042278,0,-4.481516671,0
4,0,2.945172431,job5963,501.8,-0.875018173,0.422437079,-0.407940561,2.496170903,0.353988484,0,0.9555347,0
4,1,-1.185342121,job5963,501.8,0.363772885,0.700011893,2.108870067,0.78268496,-1.84251654,0,-3.298165386,0
3,0,-1.265324107,job5954,501.9,-1.69546567,0.091251825,1.0652518,2.367592395,0.280582001,-0.657222626,-2.717313833,9.999999999
3,1,-1.599172104,job5954,501.9,0.01578462,-0.479022633,-0.410131497,1.214186046,1.170946108,-0.071834411,-3.039100336,1
4,0,-0.365433025,job5668,502,-3.062563606,1.126498877,-0.314422826,0.698927853,0.309363156,-0.078771178,0.9555347,1
4,1,0.084676357,job5668,502,1.273205099,1.86669838,1.634027364,0.219151789,-1.610240889,0,-3.298165386,0
1,0,-7.726599944,job5896,502.2,-3.260599148,-1.059211111,2.710103202,-0.750225447,-2.489999533,-1.124155632,-1.752512275,8.999999997
1,1,-7.153597012,job5896,502.2,-1.313015435,-0.82862208,0.276953636,-0.387272403,1.720851455,-0.416512435,-6.205979749,5
1,0,-6.411678107,job5856,502.3,-3.532315743,-1.059211111,2.519795772,-0.800240477,-2.415550916,-1.124155632,0,8.999999997
1,1,-1.239905838,job5856,502.3,-1.422433388,-0.82862208,0.254655481,-0.413090563,1.669399633,-0.499814923,0,6
1,0,-5.93950097,job6061,502.4,-1.630299574,-0.176535185,3.011778613,-1.800541073,-2.467235844,-1.124155632,-1.752512275,8.999999997
1,1,-6.506254545,job6061,502.4,-0.656507717,-0.13810368,0.301788426,-0.929453767,1.705119353,-0.58311741,-6.205979749,7
3,0,0.62521032,job5797,502.5,-1.211046907,0.159690693,0.939102456,1.124606387,0.270080315,-0.657222626,0,9.999999999
3,1,-2.599847028,job5797,502.5,0.011274729,-0.838289608,-0.365755447,0.576738372,1.127119674,-0.071834411,-3.039100336,1
2,0,8.411493193,job5865,502.6,0.204187533,2.607809078,5.516279309,-0.443468549,0.640849183,-0.114163361,0,2
2,1,3.813497372,job5865,502.6,1.324934268,0.136727401,3.267826195,0.89963996,2.665886218,0,-4.481516671,0
1,0,-6.461759635,job5826,502.8,-3.532315743,-1.059211111,2.442995951,-0.800240477,-2.388832622,-1.124155632,0,8.999999997
1,1,-7.473974291,job5826,502.8,-1.422433388,-0.82862208,0.245031927,-0.413090563,1.650934484,-0.499814923,-6.205979749,6
3,0,-2.130160816,job5767,502.8,-1.211046907,0.159690693,0.906250367,1.124606387,0.264875101,-0.657222626,-2.717313833,9.999999999
3,1,-2.61136895,job5767,502.8,0.011274729,-0.838289608,-0.355554574,0.576738372,1.105396879,-0.071834411,-3.039100336,1
4,0,1.042623748,job5758,503,-1.31252726,1.126498877,-0.345988795,0.299540508,0.319565717,0,0.9555347,0
4,1,-0.682340874,job5758,503,0.545659328,1.86669838,1.77289002,0.093922195,-1.663345411,0,-3.298165386,0
3,0,-1.142405834,job5964,503.1,-1.937675051,0.091251825,1.075583399,2.722731254,0.280239198,-0.657222626,-2.717313833,9.999999999
3,1,-1.35383421,job5964,503.1,0.018039566,-0.479022633,-0.419580253,1.396313953,1.169515493,0,-3.039100336,0
4,0,-0.623461326,job5718,503.1,-3.500072693,1.126498877,-0.321173106,0.798774689,0.316976207,0,0.9555347,0
4,1,0.28066626,job5718,503.1,1.455091541,1.86669838,1.656449497,0.250459187,-1.64986696,0,-3.298165386,0
4,0,3.091374593,job5983,503.3,-1.31252726,0.422437079,-0.423530196,3.095251919,0.354208351,0,0.9555347,0
4,1,-0.769756422,job5983,503.3,0.545659328,0.700011893,2.155869347,0.970529351,-1.843660955,0,-3.298165386,0
1,0,-6.206139041,job6071,503.4,-1.902016169,-0.176535185,2.916499295,-1.575473439,-2.467039454,-1.249061814,-1.752512275,9.999999997
1,1,-6.421656005,job6071,503.4,-0.76592567,-0.13810368,0.296456438,-0.813272046,1.704983626,-0.499814923,-6.205979749,6
4,0,2.575455979,job5973,503.4,-0.875018173,0.422437079,-0.398601592,2.196630394,0.35324475,-0.078771178,0.9555347,1
4,1,1.952750991,job5973,503.4,0.363772885,0.700011893,2.038848837,0.688762765,-1.838645389,0,0,0
3,0,-2.867441005,job5847,503.6,-1.937675051,0.159690693,1.002838031,1.065416578,0.282547465,-0.722944888,-2.717313833,11
3,1,0.509692707,job5847,503.6,0.018039566,-0.838289608,-0.395589502,0.546383721,1.179148531,0,0,0
2,0,4.548047681,job5992,503.7,0.272250044,1.043123631,6.078313654,-0.676873048,0.650209238,-0.05708168,-2.761894158,1
2,0,5.764277309,job5875,503.7,0.272250044,2.607809078,5.450102431,-0.385117424,0.638209019,-0.05708168,-2.761894158,1
2,1,5.020086419,job5992,503.7,1.766579024,0.05469096,3.60237506,1.373134675,2.70482337,0,-4.481516671,0
2,1,8.573738334,job5875,503.7,1.766579024,0.136727401,3.234262302,0.781266281,2.654903326,0,0,0
2,0,4.547917245,job5992,503.8,0.272250044,1.043123631,6.078313654,-0.676873048,0.650078802,-0.05708168,-2.761894158,1
2,1,4.998688801,job5992,503.8,1.766579024,0.05469096,3.581520046,1.373134675,2.704280766,0,-4.481516671,0
4,0,-0.656745943,job5698,503.8,-2.187545433,1.126498877,-0.33192659,0.499234181,0.3157642,-0.078771178,0,1
4,1,-0.304721756,job5698,503.8,0.909432213,1.86669838,1.704334486,0.156536992,-1.643558442,0,-3.298165386,0
3,0,-1.967284828,job5777,504.1,-1.211046907,0.159690693,0.887660661,1.242986007,0.262238913,-0.591500363,-2.717313833,8.999999999
3,1,-2.484516491,job5777,504.1,0.011274729,-0.838289608,-0.350244291,0.637447674,1.094395341,0,-3.039100336,0
4,0,-0.700236728,job5708,504.1,-3.500072693,1.126498877,-0.314432372,0.798774689,0.312231249,-0.078771178,0.9555347,1
4,1,3.478779426,job5708,504.1,1.455091541,1.86669838,1.597323988,0.250459187,-1.625169366,-0.065624304,0,1
1,0,-5.950385082,job6081,504.3,-1.630299574,-0.176535185,3.000618742,-1.800541073,-2.466960084,-1.124155632,-1.752512275,8.999999997
1,1,-6.335062433,job6081,504.3,-0.656507717,-0.13810368,0.306566143,-0.929453767,1.704928774,-0.416512435,-6.205979749,5
3,0,-1.476236285,job5984,504.3,-2.906512576,0.091251825,1.117967221,3.314629352,0.280964351,-0.657222626,-2.717313833,9.999999999
3,1,1.983300519,job5984,504.3,0.027059348,-0.479022633,-0.437138417,1.699860465,1.172541756,0,0,0
1,0,-3.978489831,job5876,504.4,-1.086866383,-1.059211111,2.444824409,-0.625187873,-2.40298706,-1.249061814,0,9.999999997
1,0,-7.862618223,job5926,504.4,-3.260599148,-1.059211111,2.70249358,-0.750225447,-2.493502008,-1.249061814,-1.752512275,9.999999997
1,1,-6.299399847,job5876,504.4,-0.437671812,-0.82862208,0.251396543,-0.322727003,1.660716688,-0.416512435,-6.205979749,5
1,1,-7.15043049,job5926,504.4,-1.313015435,-0.82862208,0.277699578,-0.387272403,1.723272033,-0.416512435,-6.205979749,5
4,0,0.381771276,job5848,504.4,-2.187545433,1.126498877,-0.377453552,0.499234181,0.365502504,0,0.9555347,0
4,1,-0.50449942,job5848,504.4,0.909432213,1.86669838,1.894694213,0.156536992,-1.902447224,-0.131248608,-3.298165386,2
1,0,-7.997656663,job5926,504.5,-3.260599148,-1.059211111,2.691412374,-0.750225447,-2.492553061,-1.373967995,-1.752512275,11
1,1,-7.151086313,job5926,504.5,-1.313015435,-0.82862208,0.277699578,-0.387272403,1.722616211,-0.416512435,-6.205979749,5
2,0,4.721281752,job6002,504.7,0.408375066,1.043123631,6.036698558,-0.653532598,0.648511253,0,-2.761894158,0
2,1,5.779739498,job6002,504.7,2.649868536,0.05469096,3.533151593,1.325785204,2.697759875,0,-4.481516671,0
3,0,-1.27775748,job5974,504.7,-1.69546567,0.091251825,1.053821134,2.367592395,0.279579294,-0.657222626,-2.717313833,9.999999999
3,1,-1.531145273,job5974,504.7,0.01578462,-0.479022633,-0.409754503,1.214186046,1.166761534,0,-3.039100336,0
3,0,0.51594493,job5787,504.8,-1.211046907,0.159690693,0.901146397,1.124606387,0.264493247,-0.722944888,0,11
3,1,-2.541536852,job5787,504.8,0.011274729,-0.838289608,-0.355963303,0.576738372,1.103803295,0,-3.039100336,0
2,0,8.70069604,job5905,504.9,0.204187533,2.607809078,5.688480629,-0.443468549,0.64368735,0,0,0
2,1,8.237752716,job5905,504.9,1.324934268,0.136727401,3.294695656,0.89963996,2.677692785,-0.095937354,0,1
1,0,-8.338216473,job5866,505,-3.532315743,-1.059211111,2.452656129,-0.800240477,-2.397531182,-1.249061814,-1.752512275,9.999999997
1,1,-7.379236375,job5866,505,-1.422433388,-0.82862208,0.250455738,-0.413090563,1.656946103,-0.416512435,-6.205979749,5
1,0,-7.099169574,job6091,505.2,-2.717165956,-0.176535185,2.96364618,-1.700511013,-2.46702951,-1.249061814,-1.752512275,9.999999997
1,1,-6.811389624,job6091,505.2,-1.094179529,-0.13810368,0.29952895,-0.877817447,1.704976754,-0.499814923,-6.205979749,6
4,0,2.946971232,job5993,505.2,-0.875018173,0.422437079,-0.405180751,2.496170903,0.353027474,0,0.9555347,0
4,1,-1.300567819,job5993,505.2,0.363772885,0.700011893,2.054266601,0.78268496,-1.837514468,-0.065624304,-3.298165386,1
2,0,4.788676025,job6012,505.3,0.408375066,1.043123631,6.219718116,-0.770234848,0.649588218,0,-2.761894158,0
2,1,6.109441359,job6012,505.3,2.649868536,0.05469096,3.621626001,1.562532561,2.70223997,0,-4.481516671,0
4,0,-0.367701701,job5728,505.3,-3.062563606,1.126498877,-0.322099546,0.698927853,0.314771198,-0.078771178,0.9555347,1
